production_companies_id,name
6110,Showking Films
8334,Maya Films
18774,Peru Productions
8928,fiftyfilms
12508,Studio Hraných Filmov Bratislava
23800,Distracted Media
23802,Zapruder s Other Films
23805,DLSHS
76231,Inner Circle Films
4106,Libra Pictures
4679,Shavick Entertainment
92127,Noble Entertainment Group
11627,Necropia
30393,Suburbans LLC
7455,Cinémage 4
7456,Cofinova 6
7457,Soficinéma 6
6069,Studio Images 2
6070,Regner Grasten
28699,Cinemaundici
78963,Ministère de la Culture Italien
12897,Pacific Pictures
19729,Zion Meyers Productions
14314,Jupiter Film Productions
22933,OffSpring Productions
22934,Workshop Films 2
13755,Gross-Krasne Productions
15948,Boundless Pictures
90950,Time Magnetics
63485,A & S Productions
6076,Finish Films
6077,Hayward-Fonda Productions
23447,Studio Images 5
26446,Conseil Général de l Indre
11141,Pluck Productions
8699,Program 33
14380,Gina Production
5827,Nova
6093,"Nautilus Film Company, The"
7858,The Nautilus Film Company
6461,Eyeworks
82946,John Farrow Productions
95804,Brosier
6734,Bay Films
13846,Borderline Productions Corp.
16936,Arramis Films
50963,Philippe Martinez Productions
6352,Horsethief Pictures
10454,Terzafilm Produzione Indipendente
6775,B.R.C Produzione S.r.l
12767,PAC
12238,Doria
9382,Lester Cowan Productions
16108,Film Division of General Teleradio
16109,Visual Drama Inc.
13470,Inimitable Pictures
13471,Sweet180
18514,Natasha Filmes
7020,Roadshow Productions
17094,Princess Pictures
21179,Kinoslovo
12186,Seltzer Films
96035,Hawk s Nest Productions
66625,Almega Projects
17434,Skinny Nervous Guy
7215,Incentive Filmed Entertainment
11335,Chrysler Corporation
11336,Shade Pictures
11337,Motel Movies
11338,Cottage Industries
85163,Powers That Be Pictures
85164,"Magic Entertainment, Inc."
85165,Miracle Entertainment
10853,Cheap and Dirty Productions Inc.
17064,Charles Matthau-Jerry Tokofsky-John Davis Productions
4301,Corey Marr Productions Inc.
7272,Micro scope
7273,Phi Group
59914,Fogbound Productions
1123,Local Films
3083,NRK Drama
61792,Norwegian Film Institute
6144,Homeless Bob Production
74635,Estonian Film Foundation
1573,Le Film d Art
75475,Sterling Camera and Film Company
75476,M.B. Dudley Amusement Co.
61336,T.E.M. Productores S.A.
25060,Filmena
11586,MAFILM Hunnia Stúdió
15808,Cinemalaya Foundation
65553,UFO Pictures [ph]
38953,I.R.I.B. Channel 2
38954,Ferdos Films
24674,Polski State Film
14778,Cinemasound
68293,Upstream Pictures
73019,Filmzolfo
6147,Tallinnfilm
75954,Les Films de la Boissière
6590,Obregon Cinematografica
6591,Vela Producciones
6592,Wanda Vision S.A.
8492,Radiotelevisão Portuguesa (RTP)
23724,Instituto Português de Cinema (IPC)
68647,Tropico Filmes
22848,Huit et Demi Productions
22849,Zeal S.r.l.
38204,Rysher / Citadel Entertainment
9980,Fondo para la Producción Cinematográfica de Calidad (FOPROCINE)
28553,Maite Argüelles
28554,Coproducción México-Francia-España-Canadá-EEUU
28555,Fondo de Fomento a la Calidad Cinematográfica
28556,Springall Pictures
28557,José Pinto
13369,Super Crispy Entertainment
1397,Limbridge
11981,Wilderness Films
6145,Kuukulgur Film
6146,Tugev Tuul Films
38616,Paradise Productions
38618,MovieBank
38619,Galaxy Productions
6148,Cinema 23 Film
6149,Monarex
6150,Petra Cinematografica
6151,Seven Star Film
6153,F-Seitse
18405,Kinotar
90012,Golden Horse Productions
6158,Eetriüksus
32232,Edge City Films
76622,Spicy Apple Films
76623,Innoform Media
6168,Eesti Telefilm
58750,BSB
79560,NatWest Ventures
79561,Fujisankei
21357,Lion Share
20876,Nelonen
6170,Vitamin K Film
6154,Allfilm
6171,Tsentr Natsionalnogo Filma
44599,Fladen Film
44600,Swedish Television
6178,Frontier Films
7553,Trionfalcine
70597,Péchiney
93186,Dominant 7
19316,Freeway Films
44821,Orsans Productions
24294,Kuryer
37437,Amulet Pictures
75135,"Laong Dao Co., Ltd."
76897,China Television (CTV)
6183,AM/PM Entertainment
6184,Tribune Entertainment
12127,CAAMA Productions
12128,Scarlett Pictures
61703,Documentary & Experimental Film Center
20521,Neue Deutsche Filmgesellschaft (NDF)
31059,Pony Canyon
93503,PXP Productions
13308,Guión Producciones Cinematográficas
31684,Alborada P.C.
74216,Pusan Film Commission
31157,Canal (II)
36746,Vans
76880,Stefi S.A.
83478,Gradski Kina
83479,Ticket Productions
52372,William F. Broidy Productions
45962,HMR Films
45963,Black & Blue Films
53505,Serene Films
29489,Sideshow Pictures
29490,Chaos Squared
29491,Harrington Talents
38436,World Film Music Limited
62611,Les Petites Lumieres
15063,City Enterprise
1661,Les Films Molière
41730,Elías Querejeta P.C.
10883,Medias Res Filmproduktion
75317,Istisnai Filmler ve Reklamlar (IFR)
7373,Tom Sawyer Entertainment
78182,Hotel Productions
28373,Gemini Film
74917,Ministry of Culture Lithuania
34102,Athena Enterprises
76844,Adel Films
36122,Isolar
8481,Jack Schwarz Productions
20049,DuArt
14286,Finecut
15180,Sands Films
3790,Toei Tokyo
62478,Al-Ahramm Studios
23570,Springvale Productions
90020,ITM Productions
18054,Continental Motion Pictures
9211,Albert Band International Productions Inc.
23510,Hollywood Films
86925,Stormheart Oy
10188,Aleph Media
24259,Points North Film
4862,Swedish Film Production (SFP)
6211,Alpha France
60037,Verdict Productions Inc.
2112,Wilshire Court Productions
86290,C.N.M. Entertainment Ltd.
16776,Good Apple Productions
16777,New Element Productions
58239,La Ministre de la Culture et de la Communication
86893,Th. Angelopoulos Productions
86894,ERTI
41355,Delirium
12093,Finos Film
38179,Skyline Entertainment Partners
38180,Dark Matter Productions
12731,Sargon Film
9320,Bass Entertainment Pictures
58240,J.P. Productions
58241,Sofica Valor
8800,Cofimage 7
12961,Lambart Productions
81981,Grupa Filmowa
81982,CrossCut Films
65449,Prosperity Electric
48490,Chadwick Pictures Corporation
22105,LightTower Entertainment
23714,Twisted Light Productions
7899,Cartoon Network Studios
27833,Nine/8 Entertainment
93009,Wolfgang Reinhardt Productions
73335,Lunacy Unlimited Productions
73336,Blue & Grey Film Ventures
7834,Treklövern HB
7835,Team Film AB
76194,ITC Films
13773,Alberta Filmworks
48781,Blueprint Entertainment
71091,Cuban State Film
5153,Estudios Churubusco Azteca
3891,Theorema Films
40424,Goatworks Films
6507,Mezhrabpom-Rus
8431,Nais Film
8432,Picturemedia
65873,Tiny Ponies
18541,BoSD Films LLC
18542,Bods Film LLC
60681,Astral Productions
77318,Atomic Productions Inc.
7269,Poison L.P.
88839,Turbulent Arts
10584,Group Film Productions
24868,Mindel-Shaw Productions
24724,Marquis Films Ltd
40020,Anzervos
83998,Alia Film
78552,Aljosha Production Company
93146,Fernlyn
22154,Athens Film Company
6126,Gruppo Bema
17549,Nordiska TV-Samarbetsfonden
13005,"Ελληνικό Κέντρο Κινηματογράφου, ΕΡΤ"
18206,Killarney Film Studios
69323,Bulletproof Films
6223,Shanghai Animation Film Studio
23241,Wesley Clover Media
6224,Superpower Productions
17382,Thud Rumble!
85383,Millas Film
31084,Th. Damaskinos & V. Michaelides
14235,Cinévidéo
75035,Classic Film Industries
25514,Basic Cinematografica
25515,Compagnie Generale d Images
25516,Theo Angelopoulos O.E.
6230,Cabal Film
6233,Леополис
6234,Квартал-95
3036,Walt Disney Studios Motion Pictures
16635,Red Shoes / Some Shoes
90506,Stone Circle Pictures
8172,Atlantic Productions
38795,Lorimar Filmgesellschaft GmbH
16978,Lightmotive
43711,Dean Film
13464,Satra
13465,Sovexportfilm
6232,zootrope
67646,Viens Films
37358,Initial (II)
11480,Montoro Productions Ltd.
22592,Fort Films
75712,Ruby in Paradise
75713,Full Crew/Say Yea
78905,S & L Films
15476,Lakeshore Drive Entertainment
65272,In The Bag Productions
1542,Como Film
18399,Štúdio hraných filmov Bratislava
41810,Balmoral Associates
7461,Agence Algérienne pour le Rayonnement Culturel (AARC)
7462,EPTV
7464,Kiss Films
7465,Novak Production
18071,FilmDallas Pictures
18090,Bountiful Film Partners
6925,Pine House film
21216,Art & Industry
21908,Flying Freehold Productions
15923,Company of Artists
21454,Riofilme
22213,TSG Entertainment
86561,Stereo D
89143,International Cinema
24475,La Sofica Sofinergie 5
24476,MG Films
56931,The Legend Lives Company
54582,Sally Head Productions
34396,Giant Pictures
34397,Origo Film Group
88943,Rox Productions
88944,Maple Cage Productions
6252,Shaftesbury Films
71863,Département de la Charente-Maritime
95445,Taïga
95446,Kiosque
10929,Eyeline Productions
29435,Joele
29436,Jorilie
13020,Multimedia Est
6478,EU Media Plus Polska
6479,EU Media Plus Program
13135,Midnight Films
7361,Chop Shop Entertainment
7362,Robert Small Entertainment
7363,Worldwide Biggies
6309,Ministry of Information
76410,Phoenix
20535,Jules Verne Films Ltd
12408,Panda Productions Inc.
12409,Horticus UK
36783,Chloë Productions
17336,Hungarian National Film Office
20419,Lazio Film Commission
21211,Rome Film Commission
6259,New Horizon Picture Corp
6260,Aries International
6261,Aries Films International
1386,Filmirage S.r.l.
30277,Janus Filmproduktion GmbH
87587,International Cinema Company (ICC)
10483,Theatre Le Rex S.A.
58245,Héritage Films
12950,Projektions-AG Union (PAGU)
6982,Epithete films
2728,Millbrook Pictures
19245,Lago Film
78702,Dangerous Method Film AG
6265,Skopia Film
6266,Mythberg Films
6267,Cylinder Production
82005,Studio Uno
62343,Crimes of the Heart S.A
8095,Merseyside Film Production Fund
6276,The Antria Group (TAG)
40353,Balázs Béla Stúdió
43793,Trillion Entertainment
11331,Cinétévé
37654,Igeldo Komunikazioa S.L.
6490,Sanctum Australia
19960,Great Wight Productions/ Osford Films
3175,Anasazi Productions
37929,Les Établissements Jacques Haïk
86758,rebel one pictures
86759,wishing well pictures
7890,Sirk Productions
34284,C.G.K. Productions
17615,Bliss
17616,dfm Fiktion
9085,Cinet
18626,Kinology
23679,Pomor Film
23681,Davaj Film
59644,Lochness Productions
20388,Regione Campania
20389,Campania Film Commission
20390,Comune di Castellabate
47005,Gunro
47006,Production Genro
35482,Desert Productions
9054,BosBros
15163,Algemene Vereniging Radio Omroep (AVRO)
6279,Continental Producciones
6280,Producciones
6281,Nephilim Producciones
25484,R.S. Film
22250,Deaf International
6823,Lifetime Network
11138,Three Mills Studios
65621,YTV
7784,The Harvey Boys
7785,NVSH Productions
9081,Phase 4 Films
13642,SModcast Pictures
8118,Conspiraçao Filmes
16268,El Toro Productions
49673,Film and Co.
49674,5 Continents
70587,Gimages 3
14641,Athena Productions
16186,ANFRI S.r.l.
64945,CinéTé Filmproductie BV
14691,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
14692,Intervenciones Novo Film 2006 Aie
34505,Kindred Limited Partnership
15521,Most Wanted Films
23641,Dan Garcia Productions
23642,DMG Holdings
40456,Kirghizfilm
22423,IDI Cinematografica
91219,I Film Dell Orso
91220,Internazionale Nembo Distribuzione Importazione Esportazione Film (INDIEF)
14832,Longfellow Productions
8617,Elite Films
8618,Ciné Qua Non
21466,Simar Films
77613,Crescent Moon
68655,Feelmax
68656,Carolina Films
8134,3Sat
8595,ZDF Productions
27354,Mindwalk
27355,Atlas
3044,fridthjof film
38657,David Wickes TV
3728,Mangusta Productions
6910,Quiet Village Filmkunst
79180,Agnes Delahaie Productions
86119,Cine II CV
13880,Vsesoyuznyj Gosudarstvennyj Institut Kinematografii (VGIK)
38959,Avrora Media
38960,Cobblestone Pictures
53267,Kenneth Madsen Filmproduktion A/S
80256,Transeuropa S.A. Cinematografica
2694,VIP Media
19079,Sky
1939,FFD
76821,Two World Entertainment
76822,Les Films des deux mondes
39237,Liam Films
23386,Scatena & Rosner Films
52148,Artifact 2613
52149,Illuminary Pictures
39039,Free Lunch Productions
6899,Henceforth
21923,Projection Pictures
43792,London Boulevard
6296,Nederlander Television & Film Productions
6297,Robirdie Pictures
62889,Illusions Entertainment Corporation
71795,Santa Paws Productions
3110,Paco Cinematografica
42040,Airone Productions
17835,Vagabondages Co.
4598,Chesler/Perlmutter Productions
7898,Hanna-Barbera
20043,Hudson Film
37294,Think Again Productions
37295,Riot of Color
7932,Multimedia Gesellschaft für Audiovisuelle Information mbH
3180,Pan Vision
13920,Exclusive Films
18392,Monolith Films
23992,On the Road
23993,Point Blank Productions
6869,Yer Dead Productions
12391,Jouror Productions
44106,Leopardo Filmes
44107,Talandracas
27551,Michael De Luca Productions
21742,Haunted Movies
12177,Film Agency for Wales
12179,Warp (Submarine)
10427,Open Road Films
38010,Wild Ocean Films
38011,2S Films
7990,Cloud Nine Movies
47702,Cinergy Pictures
73681,Project X
73682,The Pacific Arts
73229,WEVCO Produce Company
73230,Only Hearts Company
25716,Captivate Entertainment
64451,Pee Wee Pictures
64452,Binder Entertainment
46506,Rena Film
46507,Peach Trees
41677,Level Path Productions
45210,Whitlow Films
87278,Guide Company Films Inc.
16434,Sathya Movies
69329,PWSTiF
68380,Den Danske Filmskole
69328,Lodz Film School
18038,Sterobcar Productions
47821,Samuel Z. Arkoff
47822,Esse Ci Cinematografica
16769,Cal Cine
16770,Dobil Productions
11704,2M
58725,Ali n Productions
73273,Alexis Films
89405,Ace Editing
89406,Playtime
89407,Remstar Films
19538,Les Productions Audiovisuelles
89624,Marisa Films
5404,Norsk Rikskringkasting (NRK)
19136,La Sept ARTE
26890,Douri Films
84496,Ciné Libre
88165,ACCI
88166,38 Productions
7696,Ambassador Productions
7697,Don Sharpe Enterprises
7830,Filmakers S.r.l.
83696,CCTV
6312,Nautilus Productions
65661,Consejería de Cultura de la Junta de Andalucía
20317,Deco Entertainment
36864,Cecchi Gori Europa N.V.
36865,Eye Productions
95392,Åke Lindman Film-Productions
16316,Motion Pictures International
53562,9 Story Media Group
23820,Visto International Inc.
16510,Filmways Television
54531,New Sky Communications Inc.
77681,ZCL Produções Artísticas
77682,Columbia TriStar Filmes do Brasil
16686,Pluperfect
54211,David Merrick Productions
77921,La Jolla Productions
29193,Lionhead Studios
24687,Sancro International Film
96028,Produzione Esecutiva Cinematografica (PEC)
73218,Palm Beach Pictures
35868,Proletariat Productions Corporation
19997,Kievnauchfilm
22090,VVP-Alyans
24895,Tribal Alliance
10451,Castoro
38861,Matrix Films
38662,Law Brothers Entertainment
38663,IJL Creations
15667,Claridge Productions
42318,Grafton Productions
6326,Toledo Productions
23697,Karla Films
8406,Big Kid Pictures
50246,Mirrorball Films
5955,Di Bonaventura Picture
6998,Eléfilm
48199,Premium Movie Partnership
20771,Kino Swiat
6327,MangoFilm
28230,DeMille Pictures Corporation
14104,First Films
79619,Vision Comunicaciones
79620,Catalina Cinema
79621,Arauco Films
74571,Yes-DBD Satellite Services
468,AAA Productions
14498,Ciné 5
69639,TSF Productions
12797,Jinriki Hikoki Sha
6947,Serenity Entertainment
18892,852 Films
78964,Tele Plus
78965,Telad
22806,Cima Produzioni
17540,Kanal 5
57338,Getty & Fromkess Corporation
45441,Gaumont Production
18623,Zodiac Produzioni
7262,Random Films
12854,Caledonia Pictures
93867,Villani Film
10951,Screen NSW
22898,Mysterious Light
13760,Viscount
91212,Milesian Films
10922,Softbank Ventures
10924,Peppermint & Company
10925,Siz Entertainment
17725,Redhead Productions
71515,AMKO Productions Inc.
77787,Jolyon Symonds Productions Ltd.
43494,T-Stop Productions
74429,Ralph Minden Film
62532,Majestic Films
19451,Mario Zampi Productions
9055,Les Films Raoul Ploquin
20184,Equinoxe Productions
11605,Authentic Films
7297,Fairview Entertainment
29314,Acaba Produzioni
24013,Vnesheconombank
24014,Nutcracker Holdings
24016,Russian Roulette Ltd.
26254,Biscuit Films
26255,Bophana Production
67871,Broomstick Entertainment
67872,Majestic Film Partners
6334,Happy Fiction
6335,Lost Liner Production
6336,Lost Liner Productions
17171,Manifesto Films
17172,Roar Productions
67032,TV Sarajevo
75036,SIZ za kinematografiju SR BiH
10178,Tobis Portuguesa
53407,Electric
53408,TEAM Communications Group
19033,Grupo de Estudos e Realizações (GER)
39288,Gotham Entertainment Group
13963,Orion
6424,Chamdin & Stöhr Filmproduktion
1743,Films Sacha Gordine
28001,Chromewood Productions
35431,Elton Corporation
7410,Imax Film Entertainment
12599,Bernhard-Vidor Productions Inc.
5399,GameFreak
15889,Stand See
38018,Veit Helmer Filmproduktion
68956,Bundesministerium des Inneren (BMI)
88982,Charlermthai Studio
19866,Zeal Pictures
36959,Starz! Encore Entertainment
39263,Artisti Associati
40250,Production Group
49707,California Film
49708,C.R.C.
49709,P.F.C. 2000
6374,High Speed Productions
82227,Three Angels Productions
8104,Ambient Entertainment GmbH
13716,Mid Century Film Productions Ltd.
12036,La Banque Postale Image 3
7918,Mandeville
7919,Sheldon Reynolds Productions
29207,Continental Film Group Ltd.
6388,Clan Celentano
6398,Clan Film
6399,RPA Rizzoli Film
7304,Modern VideoFilm
14171,Centro de Capacitación Cinematográfica (CCC)
29063,Piraya Film A/S
21318,Pro Filmworks
73038,Artist Services
39302,National Studios Inc.
